,test losses,train losses
0,2.3184125423431396,2.3186371326446533
1,2.3183176517486572,2.318272829055786
2,2.3182225227355957,2.31817364692688
3,2.3181276321411133,2.319249391555786
4,2.3180325031280518,2.3180723190307617
5,2.3179376125335693,2.3181710243225098
6,2.317842960357666,2.318162679672241
7,2.3177478313446045,2.3185174465179443
8,2.317652940750122,2.31793475151062
9,2.3175578117370605,2.3177101612091064
10,2.317462921142578,2.3171498775482178
11,2.3173680305480957,2.3178391456604004
12,2.3172731399536133,2.317815065383911
13,2.317178726196289,2.317587375640869
14,2.3170838356018066,2.3172409534454346
15,2.3169891834259033,2.3163411617279053
16,2.31689453125,2.3177926540374756
17,2.3167998790740967,2.3172061443328857
18,2.3167054653167725,2.3167474269866943
19,2.316610813140869,2.3169915676116943
20,2.316516399383545,2.3167331218719482
21,2.3164217472076416,2.3160667419433594
22,2.3163273334503174,2.316488742828369
23,2.316232919692993,2.3160595893859863
24,2.316138744354248,2.3168206214904785
25,2.316044569015503,2.3162245750427246
26,2.315950393676758,2.3163745403289795
27,2.3158562183380127,2.316241502761841
28,2.3157620429992676,2.3158986568450928
29,2.3156678676605225,2.315643310546875
30,2.3155736923217773,2.315951108932495
31,2.315479278564453,2.315662145614624
32,2.315385341644287,2.315521001815796
33,2.315291166305542,2.3158109188079834
34,2.315197467803955,2.3154773712158203
35,2.315103530883789,2.314854145050049
36,2.315009832382202,2.315338611602783
37,2.314915895462036,2.3153138160705566
38,2.31482195854187,2.314739942550659
39,2.314728260040283,2.3149068355560303
40,2.3146347999572754,2.3139591217041016
41,2.3145406246185303,2.3146798610687256
42,2.3144471645355225,2.3144359588623047
43,2.3143529891967773,2.3148746490478516
44,2.3142592906951904,2.3151497840881348
45,2.3141653537750244,2.314668655395508
46,2.3140716552734375,2.3145904541015625
47,2.3139781951904297,2.313857316970825
48,2.3138844966888428,2.3137688636779785
49,2.313791036605835,2.313209056854248
50,2.313697099685669,2.313946485519409
51,2.313603639602661,2.313554048538208
52,2.313509941101074,2.3134777545928955
53,2.3134164810180664,2.3145453929901123
54,2.3133227825164795,2.3134047985076904
55,2.313229560852051,2.3135249614715576
56,2.313136339187622,2.313420057296753
57,2.313042640686035,2.3138163089752197
58,2.3129494190216064,2.3132436275482178
59,2.3128557205200195,2.3128838539123535
60,2.3127622604370117,2.3124377727508545
61,2.312668800354004,2.3131415843963623
62,2.312575340270996,2.313138723373413
63,2.3124818801879883,2.3128910064697266
64,2.3123881816864014,2.3125925064086914
65,2.3122951984405518,2.311643600463867
66,2.312201976776123,2.313124418258667
67,2.3121087551116943,2.31250262260437
68,2.3120155334472656,2.3120477199554443
69,2.311922311782837,2.312274932861328
70,2.311829090118408,2.312073230743408
71,2.3117358684539795,2.311338186264038
72,2.31164288520813,2.3118245601654053
73,2.3115499019622803,2.311403274536133
74,2.3114566802978516,2.312187910079956
75,2.311363935470581,2.311572790145874
76,2.3112707138061523,2.311666965484619
77,2.3111777305603027,2.311570882797241
78,2.3110852241516113,2.3112311363220215
79,2.3109920024871826,2.3109796047210693
80,2.310899019241333,2.311203718185425
81,2.3108065128326416,2.311023473739624
82,2.310713291168213,2.3108174800872803
83,2.3106207847595215,2.311169385910034
84,2.310527801513672,2.310810089111328
85,2.3104350566864014,2.3102262020111084
86,2.31034255027771,2.31070876121521
87,2.3102500438690186,2.3106391429901123
88,2.310157537460327,2.3101375102996826
89,2.3100647926330566,2.3102519512176514
90,2.3099725246429443,2.309303045272827
91,2.309879779815674,2.3099687099456787
92,2.3097872734069824,2.3097751140594482
93,2.309694766998291,2.3101751804351807
94,2.3096017837524414,2.310443639755249
95,2.30950927734375,2.3100154399871826
96,2.3094167709350586,2.309953451156616
97,2.3093245029449463,2.3093278408050537
98,2.309231996536255,2.3091094493865967
99,2.3091399669647217,2.3085739612579346
100,2.3090474605560303,2.3093204498291016
101,2.308955192565918,2.3089020252227783
102,2.3088631629943848,2.308847427368164
103,2.3087711334228516,2.309907913208008
104,2.3086788654327393,2.308802366256714
105,2.308587074279785,2.3089425563812256
106,2.308494806289673,2.3087449073791504
107,2.3084025382995605,2.3091793060302734
108,2.3083109855651855,2.3086178302764893
109,2.3082189559936523,2.308124542236328
110,2.30812668800354,2.307788848876953
111,2.3080344200134277,2.3085076808929443
112,2.3079423904418945,2.308525800704956
113,2.3078505992889404,2.3082597255706787
114,2.3077585697174072,2.308009147644043
115,2.307666778564453,2.307011842727661
116,2.307575225830078,2.3085246086120605
117,2.307483434677124,2.3078649044036865
118,2.307391881942749,2.30741286277771
119,2.307299852371216,2.3076250553131104
120,2.307208299636841,2.3074777126312256
121,2.3071165084838867,2.306675672531128
122,2.3070249557495117,2.307224988937378
123,2.3069331645965576,2.306812286376953
124,2.3068418502807617,2.307622194290161
125,2.3067502975463867,2.30698561668396
126,2.30665922164917,2.3070268630981445
127,2.306567668914795,2.3069686889648438
128,2.30647611618042,2.3066306114196777
129,2.306384801864624,2.306382894515991
130,2.306293249130249,2.3065266609191895
131,2.306201934814453,2.306453227996826
132,2.3061106204986572,2.3061859607696533
133,2.3060190677642822,2.306596517562866
134,2.3059277534484863,2.3062140941619873
135,2.3058366775512695,2.30566668510437
136,2.3057456016540527,2.3061485290527344
137,2.305654525756836,2.3060357570648193
138,2.305563449859619,2.3056046962738037
139,2.3054721355438232,2.3056657314300537
140,2.3053810596466064,2.304715871810913
141,2.3052899837493896,2.305330276489258
142,2.3051986694335938,2.305185317993164
143,2.305107355117798,2.3055481910705566
144,2.305016040802002,2.3058104515075684
145,2.304924488067627,2.305433988571167
146,2.30483341217041,2.305386781692505
147,2.3047423362731934,2.3048665523529053
148,2.3046517372131348,2.304521083831787
149,2.304560422897339,2.304008960723877
150,2.304469585418701,2.304765224456787
151,2.3043782711029053,2.3043220043182373
152,2.3042876720428467,2.304288864135742
153,2.30419659614563,2.3053417205810547
154,2.304105758666992,2.304271697998047
155,2.3040149211883545,2.3044307231903076
156,2.303924322128296,2.304142475128174
157,2.303833246231079,2.304614782333374
158,2.3037424087524414,2.3040645122528076
159,2.3036510944366455,2.303436279296875
160,2.3035600185394287,2.303208589553833
161,2.303469181060791,2.3039402961730957
162,2.3033783435821533,2.3039815425872803
163,2.3032872676849365,2.303696870803833
164,2.3031961917877197,2.303495407104492
165,2.303105592727661,2.30244517326355
166,2.3030147552490234,2.3039937019348145
167,2.3029239177703857,2.3032925128936768
168,2.302833318710327,2.3028454780578613
169,2.3027427196502686,2.303041934967041
170,2.302651882171631,2.3029472827911377
171,2.3025612831115723,2.3020761013031006
172,2.3024704456329346,2.302689552307129
173,2.302379846572876,2.3022847175598145
174,2.3022894859313965,2.303119659423828
175,2.302198886871338,2.3024582862854004
176,2.3021085262298584,2.302449941635132
177,2.302018165588379,2.3024280071258545
178,2.3019275665283203,2.3020918369293213
179,2.301837205886841,2.3018453121185303
180,2.3017468452453613,2.3019120693206787
181,2.3016562461853027,2.30194354057312
182,2.3015658855438232,2.3016154766082764
183,2.3014752864837646,2.302084445953369
184,2.3013851642608643,2.3016774654388428
185,2.301295042037964,2.3011634349823
186,2.3012046813964844,2.3016483783721924
187,2.301114320755005,2.301490068435669
188,2.3010241985321045,2.3011269569396973
189,2.300934314727783,2.3011322021484375
190,2.3008439540863037,2.3001835346221924
191,2.3007538318634033,2.3007473945617676
192,2.3006632328033447,2.300649404525757
193,2.3005731105804443,2.3009755611419678
194,2.3004825115203857,2.3012313842773438
195,2.3003921508789062,2.300905704498291
196,2.3003015518188477,2.3008711338043213
197,2.3002114295959473,2.3004560470581055
198,2.300121307373047,2.2999820709228516
199,2.3000311851501465,2.2994942665100098
200,2.299941062927246,2.3002586364746094
201,2.2998509407043457,2.299793004989624
202,2.2997610569000244,2.299778699874878
203,2.299671173095703,2.300825595855713
204,2.2995810508728027,2.299790382385254
205,2.2994911670684814,2.2999682426452637
206,2.29940128326416,2.2995896339416504
207,2.299311399459839,2.3000996112823486
208,2.2992217540740967,2.299560308456421
209,2.299131393432617,2.298797369003296
210,2.299041509628296,2.298675298690796
211,2.2989513874053955,2.299419403076172
212,2.298861503601074,2.2994840145111084
213,2.298771381378174,2.299180746078491
214,2.2986817359924316,2.299030303955078
215,2.2985916137695312,2.2979252338409424
216,2.298501968383789,2.299511671066284
217,2.2984118461608887,2.2987658977508545
218,2.2983222007751465,2.298325300216675
219,2.298232078552246,2.298506021499634
220,2.2981419563293457,2.2984628677368164
221,2.2980520725250244,2.2975223064422607
222,2.297961950302124,2.2981998920440674
223,2.2978720664978027,2.297802209854126
224,2.2977824211120605,2.298663854598999
225,2.2976925373077393,2.2979748249053955
226,2.297602891921997,2.2979180812835693
227,2.297513008117676,2.2979323863983154
228,2.2974231243133545,2.297598123550415
229,2.2973334789276123,2.2973506450653076
230,2.297243356704712,2.297342300415039
231,2.2971537113189697,2.297478199005127
232,2.2970638275146484,2.2970898151397705
233,2.296973705291748,2.297616720199585
234,2.296884059906006,2.2971837520599365
235,2.2967941761016846,2.296701669692993
236,2.2967047691345215,2.2971904277801514
237,2.2966151237487793,2.2969863414764404
238,2.296525716781616,2.2966887950897217
239,2.296436071395874,2.296635866165161
240,2.296346426010132,2.2956910133361816
241,2.2962567806243896,2.2962024211883545
242,2.2961671352386475,2.2961528301239014
243,2.2960774898529053,2.2964437007904053
244,2.295987844467163,2.296694040298462
245,2.295897960662842,2.2964179515838623
246,2.2958080768585205,2.296394109725952
247,2.2957186698913574,2.2960827350616455
248,2.2956290245056152,2.2954795360565186
249,2.295539617538452,2.295016288757324
250,2.29544997215271,2.295788526535034
251,2.295360803604126,2.2953007221221924
252,2.295271158218384,2.2953059673309326
253,2.2951817512512207,2.2963461875915527
254,2.2950923442840576,2.2953460216522217
255,2.2950031757354736,2.295541763305664
256,2.2949137687683105,2.295074224472046
257,2.2948243618011475,2.2956204414367676
258,2.2947349548339844,2.2950916290283203
259,2.2946455478668213,2.2941930294036865
260,2.294555902481079,2.294175863265991
261,2.294466257095337,2.294930934906006
262,2.2943766117095947,2.295017957687378
263,2.2942872047424316,2.294696569442749
264,2.2941975593566895,2.2945969104766846
265,2.2941081523895264,2.2934353351593018
266,2.2940187454223633,2.2950637340545654
267,2.2939293384552,2.294268846511841
268,2.293839931488037,2.293835163116455
269,2.293750286102295,2.293999671936035
270,2.293660879135132,2.294006109237671
271,2.2935712337493896,2.2929961681365967
272,2.2934815883636475,2.2937374114990234
273,2.2933921813964844,2.2933449745178223
274,2.2933030128479004,2.294235944747925
275,2.2932136058807373,2.293517827987671
276,2.293124198913574,2.2934138774871826
277,2.293034553527832,2.2934632301330566
278,2.292945146560669,2.29313063621521
279,2.292855739593506,2.292882204055786
280,2.2927663326263428,2.29280161857605
281,2.2926769256591797,2.293039083480835
282,2.2925872802734375,2.292591094970703
283,2.2924978733062744,2.2931745052337646
284,2.2924084663391113,2.2927162647247314
285,2.2923190593719482,2.2922656536102295
286,2.292229652404785,2.292757749557495
287,2.292140483856201,2.292508840560913
288,2.292051315307617,2.292274236679077
289,2.291962146759033,2.292161464691162
290,2.291872978210449,2.2912211418151855
291,2.291783571243286,2.291679620742798
292,2.291694164276123,2.2916789054870605
293,2.29160475730896,2.2919352054595947
294,2.291515350341797,2.2921805381774902
295,2.291425943374634,2.291952133178711
296,2.2913365364074707,2.291938543319702
297,2.2912473678588867,2.291729688644409
298,2.2911581993103027,2.290997266769409
299,2.2910687923431396,2.290558338165283
300,2.2909793853759766,2.2913386821746826
301,2.2908902168273926,2.2908294200897217
302,2.2908010482788086,2.290853261947632
303,2.2907118797302246,2.291886806488037
304,2.2906227111816406,2.290921449661255
305,2.2905337810516357,2.2911345958709717
306,2.290444850921631,2.290578603744507
307,2.290355682373047,2.2911593914031982
308,2.290266752243042,2.290642261505127
309,2.290177583694458,2.2896077632904053
310,2.290087938308716,2.2896928787231445
311,2.289998769760132,2.2904584407806396
312,2.2899093627929688,2.290569543838501
313,2.2898199558258057,2.2902286052703857
314,2.2897307872772217,2.2901813983917236
315,2.2896416187286377,2.2889609336853027
316,2.2895524501800537,2.290634870529175
317,2.2894632816314697,2.2897870540618896
318,2.2893741130828857,2.289361000061035
319,2.2892847061157227,2.2895095348358154
320,2.2891955375671387,2.2895638942718506
321,2.2891061305999756,2.288484573364258
322,2.2890169620513916,2.2892892360687256
323,2.2889275550842285,2.2889020442962646
324,2.2888383865356445,2.2898244857788086
325,2.2887494564056396,2.2890758514404297
326,2.2886602878570557,2.2889249324798584
327,2.288571357727051,2.2890090942382812
328,2.2884819507598877,2.28867769241333
329,2.288393020629883,2.28842830657959
330,2.2883036136627197,2.2882766723632812
331,2.2882144451141357,2.2886147499084473
332,2.2881250381469727,2.2881076335906982
333,2.2880358695983887,2.2887473106384277
334,2.2879467010498047,2.288264274597168
335,2.2878575325012207,2.2878434658050537
336,2.2877683639526367,2.2883400917053223
337,2.287679433822632,2.2880446910858154
338,2.287590503692627,2.2878732681274414
339,2.287501335144043,2.2876992225646973
340,2.287412166595459,2.286763906478882
341,2.287322998046875,2.287170171737671
342,2.287233829498291,2.287217378616333
343,2.287144660949707,2.287440061569214
344,2.287055492401123,2.2876803874969482
345,2.286965847015381,2.287498712539673
346,2.286876916885376,2.2874951362609863
347,2.286787986755371,2.2873895168304443
348,2.286698818206787,2.286527156829834
349,2.2866098880767822,2.286111831665039
350,2.2865209579467773,2.2869012355804443
351,2.2864317893981934,2.2863709926605225
352,2.2863428592681885,2.2864131927490234
353,2.2862536907196045,2.2874395847320557
354,2.2861645221710205,2.2865090370178223
355,2.2860758304595947,2.2867391109466553
356,2.2859866619110107,2.2860944271087646
357,2.285897731781006,2.286710023880005
358,2.285808801651001,2.2862050533294678
359,2.285719633102417,2.2850325107574463
360,2.285630464553833,2.285219192504883
361,2.285541296005249,2.2859954833984375
362,2.285451889038086,2.2861313819885254
363,2.285362958908081,2.2857706546783447
364,2.285273790359497,2.2857773303985596
365,2.285184621810913,2.2844960689544678
366,2.285095453262329,2.286217451095581
367,2.285006523132324,2.2853145599365234
368,2.2849173545837402,2.2848966121673584
369,2.2848281860351562,2.285029649734497
370,2.284738779067993,2.285130262374878
