,test losses,train losses
113,2.276493549346924,2.2764174938201904
114,2.2762279510498047,2.276465654373169
115,2.2759616374969482,2.276381254196167
116,2.275695562362671,2.276426076889038
117,2.2754292488098145,2.275806427001953
118,2.2751624584198,2.2754204273223877
119,2.274895668029785,2.274806261062622
120,2.274628162384033,2.274740219116211
121,2.274360418319702,2.2743136882781982
122,2.274092674255371,2.2745559215545654
123,2.2738242149353027,2.2740464210510254
124,2.2735562324523926,2.274174928665161
125,2.273287773132324,2.273789644241333
126,2.273019313812256,2.272848129272461
127,2.2727503776550293,2.2732017040252686
128,2.2724809646606445,2.2728512287139893
129,2.2722115516662598,2.2726962566375732
130,2.2719414234161377,2.2717881202697754
131,2.2716712951660156,2.2719995975494385
132,2.2714009284973145,2.2714107036590576
133,2.271130323410034,2.271209478378296
134,2.270859479904175,2.271500825881958
135,2.2705886363983154,2.271106004714966
136,2.270317792892456,2.2706918716430664
137,2.2700462341308594,2.270343065261841
138,2.269774913787842,2.2705800533294678
139,2.269503116607666,2.2700273990631104
140,2.269230842590332,2.2693004608154297
141,2.2689578533172607,2.2686383724212646
142,2.2686846256256104,2.2685067653656006
143,2.2684106826782227,2.268655776977539
144,2.268136501312256,2.267991304397583
145,2.26786208152771,2.267927646636963
146,2.267587184906006,2.268019437789917
147,2.267312526702881,2.268587827682495
148,2.2670376300811768,2.2670931816101074
149,2.2667622566223145,2.2668912410736084
150,2.266486644744873,2.267272710800171
151,2.2662105560302734,2.2667558193206787
152,2.265934705734253,2.2663934230804443
153,2.265657901763916,2.2663097381591797
154,2.265381336212158,2.2657864093780518
155,2.2651045322418213,2.2659528255462646
156,2.264826774597168,2.2648985385894775
157,2.2645487785339355,2.264641046524048
158,2.264270544052124,2.264786958694458
159,2.263991355895996,2.2634084224700928
160,2.263711452484131,2.2635796070098877
161,2.263430595397949,2.2637827396392822
162,2.2631497383117676,2.2639381885528564
163,2.2628684043884277,2.262746572494507
164,2.262586832046509,2.2629518508911133
165,2.2623045444488525,2.262709856033325
166,2.2620222568511963,2.2629706859588623
167,2.261739730834961,2.2620251178741455
168,2.2614564895629883,2.261713981628418
169,2.26117205619812,2.261021375656128
170,2.260887861251831,2.261035919189453
171,2.2606027126312256,2.2603840827941895
172,2.260317087173462,2.2608041763305664
173,2.26003098487854,2.2602481842041016
174,2.259744644165039,2.2605597972869873
175,2.25945782661438,2.2599895000457764
176,2.2591702938079834,2.2589893341064453
177,2.258882522583008,2.2593748569488525
178,2.258594274520874,2.2590010166168213
179,2.258305072784424,2.2588441371917725
180,2.2580156326293945,2.257709503173828
181,2.257725715637207,2.258173704147339
182,2.2574350833892822,2.2574310302734375
183,2.2571444511413574,2.257362127304077
184,2.2568533420562744,2.2575697898864746
185,2.2565619945526123,2.257201910018921
186,2.256269931793213,2.2567858695983887
187,2.2559776306152344,2.2563061714172363
188,2.2556848526000977,2.256687879562378
189,2.2553913593292236,2.2559077739715576
190,2.2550973892211914,2.255107879638672
191,2.254802703857422,2.254328489303589
192,2.2545065879821777,2.254307508468628
193,2.2542107105255127,2.2544305324554443
194,2.2539138793945312,2.25368595123291
195,2.2536165714263916,2.2536771297454834
196,2.2533187866210938,2.2537648677825928
197,2.253021001815796,2.254683494567871
198,2.2527225017547607,2.2527213096618652
199,2.2524235248565674,2.2525746822357178
200,2.252124547958374,2.253007650375366
201,2.2518246173858643,2.2524168491363525
202,2.2515244483947754,2.2520949840545654
203,2.2512240409851074,2.251941680908203
204,2.2509233951568604,2.2514657974243164
205,2.250622034072876,2.2516865730285645
206,2.2503201961517334,2.2503082752227783
207,2.2500178813934326,2.2500996589660645
208,2.2497148513793945,2.2503089904785156
209,2.249410629272461,2.2484941482543945
210,2.24910569190979,2.2489020824432373
211,2.248800277709961,2.2491514682769775
212,2.2484943866729736,2.249397039413452
213,2.248187780380249,2.24802827835083
214,2.2478811740875244,2.24839186668396
215,2.2475740909576416,2.247968912124634
216,2.2472667694091797,2.2484567165374756
217,2.2469584941864014,2.2471530437469482
218,2.246649980545044,2.2469165325164795
219,2.24634051322937,2.2461318969726562
220,2.246030807495117,2.246222972869873
221,2.2457199096679688,2.2453255653381348
222,2.245408535003662,2.2459309101104736
223,2.2450966835021973,2.2453136444091797
224,2.2447848320007324,2.2458183765411377
225,2.2444725036621094,2.245037794113159
226,2.24415922164917,2.2439732551574707
227,2.2438457012176514,2.244392156600952
228,2.2435317039489746,2.2439842224121094
229,2.2432169914245605,2.243823289871216
230,2.24290132522583,2.242435932159424
231,2.2425856590270996,2.2431721687316895
232,2.242269277572632,2.2422573566436768
233,2.241952896118164,2.2423293590545654
234,2.241635322570801,2.242441177368164
235,2.2413179874420166,2.2420966625213623
236,2.240999937057495,2.241672992706299
237,2.2406811714172363,2.241051435470581
238,2.2403621673583984,2.2415826320648193
239,2.2400424480438232,2.240549087524414
240,2.2397215366363525,2.2396743297576904
241,2.2393996715545654,2.2387592792510986
242,2.23907732963562,2.2388575077056885
243,2.2387540340423584,2.238953113555908
244,2.2384300231933594,2.23811411857605
245,2.238104820251465,2.238163471221924
246,2.2377796173095703,2.2382445335388184
247,2.2374539375305176,2.2395355701446533
248,2.2371273040771484,2.237060785293579
249,2.236800193786621,2.2369766235351562
250,2.2364726066589355,2.2374610900878906
251,2.2361443042755127,2.236793041229248
252,2.2358157634735107,2.2365126609802246
253,2.2354862689971924,2.236280918121338
254,2.235156536102295,2.2358546257019043
255,2.2348268032073975,2.236133337020874
256,2.2344956398010254,2.2343971729278564
257,2.234163761138916,2.2342357635498047
258,2.2338311672210693,2.2345125675201416
259,2.233497142791748,2.232215642929077
260,2.2331626415252686,2.232887029647827
261,2.2328269481658936,2.233177661895752
262,2.2324910163879395,2.2335221767425537
263,2.23215389251709,2.231950521469116
264,2.2318170070648193,2.2324912548065186
265,2.2314789295196533,2.2318599224090576
266,2.2311408519744873,2.232602596282959
267,2.2308013439178467,2.230898380279541
268,2.230461359024048,2.230746030807495
269,2.2301206588745117,2.229846715927124
270,2.229779005050659,2.2300260066986084
271,2.229436159133911,2.228849172592163
272,2.229092836380005,2.2296557426452637
273,2.228748321533203,2.2289671897888184
274,2.2284035682678223,2.229682683944702
275,2.228058338165283,2.2286603450775146
276,2.2277119159698486,2.227522373199463
277,2.2273647785186768,2.227973699569702
278,2.2270169258117676,2.227527618408203
279,2.226668357849121,2.2273521423339844
280,2.2263190746307373,2.2256855964660645
281,2.225968837738037,2.2267136573791504
282,2.2256176471710205,2.2256052494049072
283,2.225266456604004,2.2258288860321045
284,2.224914073944092,2.2258267402648926
285,2.2245614528656006,2.225497245788574
286,2.224208354949951,2.2250707149505615
287,2.2238540649414062,2.2242772579193115
288,2.2234995365142822,2.2249691486358643
289,2.223144054412842,2.223644971847534
290,2.222787380218506,2.2226879596710205
291,2.2224292755126953,2.2216033935546875
292,2.2220699787139893,2.221832036972046
293,2.221709966659546,2.2218940258026123
294,2.221349000930786,2.2209413051605225
295,2.220986843109131,2.221050500869751
296,2.2206239700317383,2.2211174964904785
297,2.2202608585357666,2.2228126525878906
298,2.2198970317840576,2.2197587490081787
299,2.2195322513580322,2.219738245010376
300,2.2191665172576904,2.220275402069092
301,2.2188003063201904,2.219520330429077
302,2.218432903289795,2.2192769050598145
303,2.218064785003662,2.218956708908081
304,2.217695951461792,2.218575954437256
305,2.2173266410827637,2.218912124633789
306,2.21695613861084,2.216771125793457
307,2.2165844440460205,2.2166590690612793
308,2.216212034225464,2.217000961303711
309,2.2158377170562744,2.214155435562134
310,2.2154622077941895,2.215113639831543
311,2.215085983276367,2.2154407501220703
312,2.2147088050842285,2.2158915996551514
313,2.2143304347991943,2.214083433151245
314,2.213951826095581,2.2148215770721436
315,2.2135722637176514,2.2139341831207275
316,2.2131922245025635,2.2149667739868164
317,2.212811231613159,2.212803602218628
318,2.2124290466308594,2.2127437591552734
319,2.2120461463928223,2.2117011547088623
320,2.2116620540618896,2.211980104446411
321,2.2112767696380615,2.210477590560913
322,2.210890769958496,2.2115063667297363
323,2.210503339767456,2.2107343673706055
324,2.210115671157837,2.211679220199585
325,2.2097272872924805,2.2103753089904785
326,2.2093374729156494,2.2091450691223145
327,2.208946943283081,2.209632158279419
328,2.2085554599761963,2.2091362476348877
329,2.208162784576416,2.2089362144470215
330,2.207768678665161,2.2069523334503174
331,2.207373857498169,2.2083051204681396
332,2.2069780826568604,2.2069694995880127
333,2.2065820693969727,2.2073628902435303
334,2.2061848640441895,2.2072222232818604
335,2.2057864665985107,2.2069053649902344
336,2.205388069152832,2.206476926803589
337,2.2049877643585205,2.205474615097046
338,2.204586982727051,2.206343412399292
339,2.2041850090026855,2.2046897411346436
340,2.2037816047668457,2.2036309242248535
341,2.2033767700195312,2.202345609664917
342,2.202970504760742,2.20271635055542
343,2.2025632858276367,2.202735185623169
344,2.202155113220215,2.2016441822052
345,2.2017457485198975,2.2018260955810547
346,2.2013354301452637,2.2018628120422363
347,2.200925588607788,2.2040181159973145
348,2.2005138397216797,2.2002971172332764
349,2.200100898742676,2.2003421783447266
350,2.1996874809265137,2.2009384632110596
351,2.199272394180298,2.200078248977661
352,2.198856830596924,2.199866771697998
353,2.1984400749206543,2.1994502544403076
354,2.1980230808258057,2.1991117000579834
355,2.1976051330566406,2.1995151042938232
356,2.197185754776001,2.1969048976898193
357,2.196765184402466,2.196849822998047
358,2.1963438987731934,2.197258710861206
359,2.195920705795288,2.193784475326538
360,2.195496082305908,2.1950714588165283
361,2.195070505142212,2.1954333782196045
362,2.194643974304199,2.1960015296936035
363,2.194216251373291,2.1939215660095215
364,2.1937878131866455,2.194883108139038
365,2.1933581829071045,2.1936967372894287
366,2.1929283142089844,2.195056676864624
367,2.1924967765808105,2.1923716068267822
368,2.1920645236968994,2.1924185752868652
369,2.1916310787200928,2.1912035942077637
370,2.1911962032318115,2.191603422164917
371,2.1907598972320557,2.1897222995758057
372,2.1903226375579834,2.1910054683685303
373,2.1898844242095947,2.190133810043335
374,2.1894454956054688,2.191335678100586
375,2.1890058517456055,2.1897096633911133
376,2.1885643005371094,2.1883704662323
377,2.188122510910034,2.1888976097106934
378,2.1876797676086426,2.188347339630127
379,2.1872358322143555,2.188110589981079
380,2.1867904663085938,2.1857666969299316
381,2.186344623565674,2.1874923706054688
382,2.1858975887298584,2.185894250869751
383,2.1854498386383057,2.1864888668060303
384,2.1850013732910156,2.186180830001831
385,2.1845524311065674,2.1858770847320557
386,2.184102773666382,2.185459852218628
387,2.183651924133301,2.1842122077941895
388,2.1832005977630615,2.185279607772827
389,2.1827480792999268,2.1832528114318848
390,2.1822946071624756,2.182091236114502
391,2.1818389892578125,2.180572986602783
392,2.181382894515991,2.18110990524292
393,2.1809253692626953,2.1810803413391113
394,2.180466890335083,2.179835081100464
395,2.1800076961517334,2.180105686187744
396,2.17954683303833,2.1801087856292725
397,2.179086923599243,2.182790517807007
398,2.1786248683929443,2.1783154010772705
399,2.1781625747680664,2.178441047668457
400,2.177698850631714,2.1791043281555176
401,2.177234172821045,2.1781349182128906
402,2.176769256591797,2.1779611110687256
403,2.176302909851074,2.177447557449341
404,2.1758360862731934,2.1771657466888428
405,2.1753692626953125,2.1776440143585205
406,2.174900531768799,2.174508810043335
407,2.1744306087493896,2.1745312213897705
408,2.1739604473114014,2.175018310546875
409,2.173487663269043,2.1708290576934814
410,2.17301344871521,2.1724965572357178
411,2.1725387573242188,2.1729042530059814
412,2.172063112258911,2.1736111640930176
413,2.171586513519287,2.171231985092163
414,2.171109437942505,2.172459840774536
415,2.170631170272827,2.1709306240081787
416,2.1701526641845703,2.1726672649383545
417,2.1696724891662598,2.169407606124878
418,2.16919207572937,2.1695821285247803
419,2.1687099933624268,2.168184995651245
420,2.168226957321167,2.1687324047088623
421,2.1677424907684326,2.1664316654205322
422,2.167257070541382,2.168013095855713
423,2.1667706966400146,2.167034149169922
424,2.1662840843200684,2.168534517288208
425,2.1657965183258057,2.1665539741516113
426,2.1653075218200684,2.1651055812835693
427,2.164818286895752,2.1656880378723145
428,2.16432785987854,2.16508412361145
429,2.163836717605591,2.1648170948028564
430,2.163343906402588,2.162074089050293
431,2.1628506183624268,2.164236068725586
432,2.162356376647949,2.1623504161834717
433,2.1618616580963135,2.163186550140381
434,2.1613657474517822,2.1626968383789062
435,2.1608693599700928,2.1624133586883545
436,2.160372495651245,2.162025213241577
437,2.159874200820923,2.1605124473571777
438,2.1593754291534424,2.161803722381592
439,2.1588759422302246,2.1593728065490723
440,2.158374547958374,2.1581122875213623
441,2.157871723175049,2.156337261199951
442,2.157367706298828,2.1570651531219482
443,2.15686297416687,2.1569907665252686
444,2.1563570499420166,2.1555793285369873
445,2.1558496952056885,2.155965566635132
446,2.155341863632202,2.155933141708374
447,2.154834508895874,2.1592116355895996
448,2.1543259620666504,2.1539065837860107
449,2.1538164615631104,2.154125452041626
450,2.153306245803833,2.15487003326416
451,2.1527953147888184,2.1537892818450928
452,2.1522836685180664,2.153672695159912
453,2.151771306991577,2.1530587673187256
454,2.1512584686279297,2.152850866317749
455,2.150744915008545,2.1534194946289062
456,2.150230646133423,2.1497044563293457
457,2.149714708328247,2.1498286724090576
458,2.149198055267334,2.1504108905792236
459,2.148679256439209,2.1454360485076904
460,2.1481590270996094,2.147534132003784
461,2.1476378440856934,2.1479930877685547
462,2.147115468978882,2.14886736869812
463,2.146592855453491,2.1461658477783203
464,2.1460695266723633,2.14770245552063
465,2.145545244216919,2.1457934379577637
466,2.1450209617614746,2.147951602935791
467,2.1444952487945557,2.144064426422119
468,2.1439688205718994,2.1443886756896973
469,2.1434412002563477,2.1428089141845703
470,2.1429128646850586,2.143524646759033
471,2.142383337020874,2.1407663822174072
472,2.141852617263794,2.1426851749420166
473,2.1413214206695557,2.1415975093841553
474,2.1407899856567383,2.143425464630127
475,2.1402575969696045,2.141064167022705
476,2.1397244930267334,2.1395082473754883
477,2.139190673828125,2.1401619911193848
478,2.1386561393737793,2.139500856399536
479,2.1381211280822754,2.1392102241516113
480,2.137584686279297,2.136038303375244
481,2.1370480060577393,2.1386876106262207
482,2.1365103721618652,2.136492967605591
483,2.135972499847412,2.1376044750213623
484,2.135434150695801,2.1369216442108154
485,2.1348953247070312,2.136666774749756
486,2.1343560218811035,2.1363213062286377
487,2.1338157653808594,2.1345303058624268
488,2.1332757472991943,2.1360695362091064
489,2.132734775543213,2.1332147121429443
490,2.132192611694336,2.1318588256835938
491,2.1316494941711426,2.1298160552978516
492,2.1311051845550537,2.130760908126831
493,2.1305601596832275,2.130650520324707
494,2.130014181137085,2.12906813621521
495,2.129467725753784,2.1295950412750244
496,2.128920555114746,2.129528760910034
497,2.128373622894287,2.133469343185425
498,2.127825975418091,2.127277135848999
499,2.127277374267578,2.127603769302368
500,2.1267285346984863,2.1284501552581787
501,2.126178503036499,2.127256393432617
502,2.12562894821167,2.1272146701812744
503,2.1250784397125244,2.1265103816986084
504,2.1245276927948,2.126391649246216
505,2.123976945877075,2.1270694732666016
506,2.123425006866455,2.1227478981018066
507,2.1228721141815186,2.122992515563965
508,2.122318744659424,2.123685121536255
509,2.1217637062072754,2.117882490158081
510,2.1212072372436523,2.120450735092163
511,2.120650291442871,2.1209869384765625
512,2.12009334564209,2.1220481395721436
513,2.1195359230041504,2.119023084640503
514,2.1189780235290527,2.120896816253662
515,2.1184191703796387,2.1185929775238037
516,2.117860794067383,2.121217727661133
517,2.1173012256622314,2.116682529449463
518,2.116741418838501,2.117177963256836
519,2.116180896759033,2.115426778793335
520,2.1156198978424072,2.1163265705108643
521,2.115057945251465,2.1131088733673096
522,2.1144957542419434,2.1154000759124756
523,2.1139333248138428,2.1142098903656006
524,2.1133711338043213,2.116401433944702
525,2.1128087043762207,2.1136481761932373
526,2.112245559692383,2.1119980812072754
527,2.111682653427124,2.1127498149871826
528,2.111119270324707,2.1120383739471436
529,2.110555648803711,2.1117453575134277
530,2.1099913120269775,2.1081368923187256
531,2.109426975250244,2.111323595046997
532,2.1088621616363525,2.108813524246216
533,2.108297824859619,2.1102383136749268
534,2.1077334880828857,2.109368324279785
535,2.1071691513061523,2.1091630458831787
536,2.106604814529419,2.108879804611206
537,2.1060404777526855,2.106816053390503
538,2.105475902557373,2.108628511428833
539,2.1049108505249023,2.1053483486175537
540,2.1043450832366943,2.1039209365844727
541,2.10377836227417,2.1016170978546143
542,2.103210926055908,2.102803945541382
543,2.1026432514190674,2.102675676345825
544,2.1020753383636475,2.100940465927124
545,2.1015069484710693,2.101633071899414
546,2.1009387969970703,2.1015448570251465
547,2.100371837615967,2.106194019317627
548,2.099803924560547,2.099102735519409
549,2.099236249923706,2.099558115005493
550,2.098668336868286,2.100524663925171
551,2.0981006622314453,2.0992355346679688
552,2.0975329875946045,2.0993001461029053
553,2.0969655513763428,2.0985238552093506
554,2.0963985919952393,2.0985209941864014
555,2.095831871032715,2.099334478378296
556,2.095264434814453,2.094414234161377
557,2.0946969985961914,2.094806671142578
558,2.094129800796509,2.0956339836120605
559,2.0935609340667725,2.089005708694458
560,2.092991828918457,2.092068672180176
561,2.0924227237701416,2.0927188396453857
562,2.0918540954589844,2.0939860343933105
563,2.091285467147827,2.090670108795166
564,2.090717315673828,2.0929057598114014
565,2.090149164199829,2.0902202129364014
566,2.0895819664001465,2.0933444499969482
567,2.0890140533447266,2.0881757736206055
568,2.0884463787078857,2.0888755321502686
569,2.0878782272338867,2.086984395980835
570,2.087310791015625,2.088085174560547
571,2.086742401123047,2.0844433307647705
572,2.0861740112304688,2.087132215499878
573,2.085606098175049,2.085860252380371
574,2.085038900375366,2.088440179824829
575,2.0844714641571045,2.0853142738342285
576,2.08390474319458,2.083608865737915
577,2.0833377838134766,2.08447265625
578,2.082771062850952,2.083738088607788
579,2.082204818725586,2.0834672451019287
580,2.0816380977630615,2.079456090927124
581,2.0810720920562744,2.0832009315490723
582,2.0805063247680664,2.080404281616211
583,2.0799410343170166,2.082160711288452
584,2.079376220703125,2.081131935119629
585,2.0788118839263916,2.0809998512268066
586,2.0782485008239746,2.0808093547821045
587,2.0776848793029785,2.078500747680664
588,2.0771219730377197,2.080594539642334
589,2.076559066772461,2.076916217803955
590,2.075995922088623,2.0754570960998535
591,2.075432538986206,2.0729386806488037
592,2.074868679046631,2.074371337890625
593,2.0743050575256348,2.074248790740967
594,2.0737414360046387,2.072406768798828
595,2.0731780529022217,2.0732829570770264
596,2.072615146636963,2.0731823444366455
597,2.072053909301758,2.07855486869812
598,2.0714924335479736,2.0706257820129395
599,2.0709314346313477,2.071223497390747
600,2.070371150970459,2.072321653366089
601,2.0698111057281494,2.0709710121154785
602,2.0692520141601562,2.0711588859558105
603,2.0686933994293213,2.0703461170196533
604,2.0681350231170654,2.07047438621521
605,2.067577838897705,2.071441173553467
606,2.0670204162597656,2.0659866333007812
607,2.0664634704589844,2.066556453704834
608,2.0659067630767822,2.067521095275879
609,2.0653491020202637,2.0601413249969482
610,2.064791679382324,2.0636816024780273
611,2.064234733581543,2.06447172164917
612,2.063678503036499,2.0659337043762207
613,2.0631227493286133,2.0623960494995117
614,2.062567949295044,2.064992666244507
615,2.062013864517212,2.0619640350341797
616,2.0614607334136963,2.0655720233917236
617,2.0609078407287598,2.0598254203796387
618,2.0603554248809814,2.0607573986053467
619,2.0598034858703613,2.058764934539795
620,2.0592520236968994,2.060062885284424
621,2.058701276779175,2.056063413619995
622,2.0581507682800293,2.059144973754883
623,2.0576012134552,2.057814121246338
624,2.0570530891418457,2.060774564743042
625,2.0565054416656494,2.0573155879974365
626,2.0559585094451904,2.05560564994812
627,2.0554122924804688,2.05658221244812
628,2.0548667907714844,2.0558505058288574
629,2.054321765899658,2.0556252002716064
630,2.0537772178649902,2.0512731075286865
631,2.0532338619232178,2.055554151535034
632,2.0526909828186035,2.0525176525115967
633,2.0521492958068848,2.0545992851257324
634,2.051608085632324,2.0534451007843018
635,2.0510683059692383,2.053407907485962
636,2.0505294799804688,2.0533254146575928
637,2.0499913692474365,2.0508265495300293
638,2.0494542121887207,2.053184747695923
639,2.048917531967163,2.0491628646850586
640,2.0483813285827637,2.0477123260498047
641,2.0478456020355225,2.0450427532196045
642,2.0473105907440186,2.0466973781585693
643,2.046776056289673,2.046605110168457
644,2.0462422370910645,2.0447089672088623
645,2.0457093715667725,2.0457777976989746
646,2.045177459716797,2.045668840408325
647,2.044647455215454,2.0517289638519287
648,2.0441176891326904,2.043078899383545
649,2.0435893535614014,2.04382061958313
650,2.0430617332458496,2.0450541973114014
651,2.0425350666046143,2.0436785221099854
652,2.0420095920562744,2.0439956188201904
653,2.041485071182251,2.0431926250457764
654,2.040961503982544,2.043454885482788
655,2.0404396057128906,2.0445854663848877
656,2.0399181842803955,2.0387043952941895
657,2.039397716522217,2.0394649505615234
658,2.0388782024383545,2.040560722351074
659,2.038358688354492,2.032571792602539
660,2.037839889526367,2.036522388458252
661,2.0373222827911377,2.0374832153320312
662,2.0368058681488037,2.0391194820404053
663,2.036290407180786,2.03544282913208
664,2.035776138305664,2.0383825302124023
665,2.0352630615234375,2.0350701808929443
666,2.0347516536712646,2.039123296737671
667,2.034240484237671,2.0328972339630127
668,2.0337305068969727,2.0340869426727295
669,2.03322172164917,2.03204607963562
670,2.0327141284942627,2.033515691757202
671,2.0322070121765137,2.029266834259033
672,2.0317013263702393,2.032707929611206
673,2.0311965942382812,2.0313496589660645
674,2.030693531036377,2.034660816192627
675,2.030191659927368,2.030930280685425
676,2.029690980911255,2.0292725563049316
677,2.029191255569458,2.030353546142578
678,2.0286924839019775,2.0296504497528076
679,2.02819561958313,2.0294950008392334
680,2.0276987552642822,2.024895668029785
681,2.0272040367126465,2.029653787612915
682,2.026710271835327,2.0264482498168945
683,2.0262179374694824,2.028825521469116
684,2.025726795196533,2.027592897415161
685,2.0252370834350586,2.0276694297790527
686,2.0247488021850586,2.027705669403076
687,2.024261713027954,2.025089979171753
688,2.023776054382324,2.027677536010742
689,2.0232911109924316,2.023392915725708
690,2.0228071212768555,2.0220000743865967
691,2.0223236083984375,2.0192534923553467
692,2.021841526031494,2.0210957527160645
693,2.021360397338867,2.0210485458374023
694,2.0208804607391357,2.019177198410034
695,2.0204012393951416,2.0204288959503174
696,2.019923448562622,2.02030611038208
697,2.0194475650787354,2.0269696712493896
698,2.018972635269165,2.0177724361419678
699,2.0184988975524902,2.0186455249786377
700,2.018026113510132,2.020005464553833
701,2.017554521560669,2.0186331272125244
702,2.0170845985412598,2.0190770626068115
703,2.016615390777588,2.018334150314331
704,2.0161473751068115,2.0187222957611084
705,2.015681266784668,2.0200119018554688
706,2.015216112136841,2.013843297958374
707,2.0147523880004883,2.0147900581359863
708,2.014289617538452,2.016005277633667
709,2.0138278007507324,2.007589340209961
710,2.01336669921875,2.0118343830108643
711,2.012907028198242,2.012988805770874
712,2.01244854927063,2.0147547721862793
713,2.011991262435913,2.011028289794922
714,2.011535406112671,2.0142667293548584
715,2.011080741882324,2.0107316970825195
716,2.0106277465820312,2.0151567459106445
717,2.0101752281188965,2.008575439453125
718,2.0097241401672363,2.0100269317626953
719,2.0092742443084717,2.0079944133758545
720,2.0088257789611816,2.009577989578247
721,2.008378267288208,2.005200147628784
722,2.00793194770813,2.0089354515075684
723,2.0074868202209473,2.0075795650482178
724,2.0070436000823975,2.0111753940582275
725,2.006601095199585,2.007242202758789
726,2.006160259246826,2.005683183670044
727,2.005720376968384,2.006831407546997
728,2.005281925201416,2.006181478500366
729,2.0048446655273438,2.0061023235321045
730,2.004408597946167,2.001356601715088
