,test losses,train losses
0,2.3145856857299805,2.314527750015259
1,2.3144640922546387,2.314847946166992
2,2.314342498779297,2.3144912719726562
3,2.3142213821411133,2.3144423961639404
4,2.3141000270843506,2.3147454261779785
5,2.313979148864746,2.3141846656799316
6,2.3138577938079834,2.3139350414276123
7,2.3137366771698,2.314229726791382
8,2.3136157989501953,2.3140735626220703
9,2.3134946823120117,2.3136706352233887
10,2.313373327255249,2.3137309551239014
11,2.3132524490356445,2.3136775493621826
12,2.31313157081604,2.3129475116729736
13,2.3130109310150146,2.313368558883667
14,2.31289005279541,2.313678503036499
15,2.3127694129943848,2.3127353191375732
16,2.3126487731933594,2.3123245239257812
17,2.312528371810913,2.3129653930664062
18,2.3124077320098877,2.3126680850982666
19,2.3122873306274414,2.312113046646118
20,2.312166690826416,2.3128774166107178
21,2.3120462894439697,2.312499523162842
22,2.3119261264801025,2.3120579719543457
23,2.3118057250976562,2.31223201751709
24,2.311685562133789,2.312020778656006
25,2.3115651607513428,2.3120038509368896
26,2.311445474624634,2.31168794631958
27,2.3113253116607666,2.311532735824585
28,2.3112053871154785,2.3112943172454834
29,2.3110857009887695,2.3111207485198975
30,2.3109657764434814,2.311105251312256
31,2.3108460903167725,2.3112525939941406
32,2.3107266426086426,2.3107149600982666
33,2.3106069564819336,2.3106417655944824
34,2.3104875087738037,2.3104493618011475
35,2.310368061065674,2.3107361793518066
36,2.310248851776123,2.3107004165649414
37,2.3101298809051514,2.3106038570404053
38,2.3100104331970215,2.3105034828186035
39,2.309891700744629,2.310164451599121
40,2.309772253036499,2.3102011680603027
41,2.3096532821655273,2.309694766998291
42,2.3095340728759766,2.3101727962493896
43,2.3094146251678467,2.309094190597534
44,2.309295415878296,2.3096277713775635
45,2.3091766834259033,2.3097054958343506
46,2.3090572357177734,2.3093676567077637
47,2.308938503265381,2.3092286586761475
48,2.3088197708129883,2.3091397285461426
49,2.3087010383605957,2.3092706203460693
50,2.308582305908203,2.30857253074646
51,2.3084638118743896,2.308863401412964
52,2.308345317840576,2.308534622192383
53,2.308227062225342,2.308471202850342
54,2.3081088066101074,2.308805227279663
55,2.307990550994873,2.3082828521728516
56,2.3078725337982178,2.3079216480255127
57,2.3077542781829834,2.308209180831909
58,2.307636022567749,2.308121919631958
59,2.3075180053710938,2.3075711727142334
60,2.307399272918701,2.3077268600463867
61,2.307281017303467,2.307716131210327
62,2.3071627616882324,2.3070156574249268
63,2.307044744491577,2.3073477745056152
64,2.306926727294922,2.307741165161133
65,2.3068084716796875,2.306743621826172
66,2.306690216064453,2.3064613342285156
67,2.306572437286377,2.306971311569214
68,2.3064544200897217,2.306734800338745
69,2.3063364028930664,2.306138753890991
70,2.306218385696411,2.3069169521331787
71,2.3061001300811768,2.3064675331115723
72,2.3059821128845215,2.3061091899871826
73,2.3058643341064453,2.306259870529175
74,2.305746555328369,2.3061487674713135
75,2.305628776550293,2.306079626083374
76,2.305510997772217,2.305720090866089
77,2.3053934574127197,2.305619239807129
78,2.3052754402160645,2.3053784370422363
79,2.3051578998565674,2.3052139282226562
80,2.305040121078491,2.3051443099975586
81,2.304922580718994,2.305358648300171
82,2.304805278778076,2.3047971725463867
83,2.304687976837158,2.3047688007354736
84,2.304570436477661,2.304574728012085
85,2.3044533729553223,2.304875135421753
86,2.3043363094329834,2.3048253059387207
87,2.3042192459106445,2.3046951293945312
88,2.3041021823883057,2.304642915725708
89,2.303985118865967,2.304234027862549
90,2.303868293762207,2.3042714595794678
91,2.303750991821289,2.3036930561065674
92,2.303633689880371,2.304257869720459
93,2.3035166263580322,2.303201675415039
94,2.3033995628356934,2.303692579269409
95,2.3032822608947754,2.3037898540496826
96,2.3031651973724365,2.3034846782684326
97,2.3030483722686768,2.303485155105591
98,2.302931547164917,2.3032164573669434
99,2.3028147220611572,2.3033804893493652
100,2.3026976585388184,2.30273175239563
